Pay Grade/Step,Annual Salary,Class .,Title,Current Dept Description,Employment Status,EEO Job Cat,EEO Job Cat Desc,Gender,Ethnic Code,Ethnic Code Description,Year of Birth,Date Started,FLSA Exempt Y/N
TG0803,38413.39,10838,Equipment Operator Senior,Public Works,Full Time,008,Service Maintenance,M,01,White (Not of Hispanic Origin),1993,02/19/2013,N
TG0503,32604.77,10848,Maintenance & Repair Worker,Parks,Full Time,008,Service Maintenance,M,01,White (Not of Hispanic Origin),1971,02/19/2013,N
RP1101,17004,10893,Part-time Wkr 4,Parks,Part Time,002,Professionals,M,01,White (Not of Hispanic Origin),1996,02/23/2013,N
NS,76800,10816,Satellite position,Circuit Court Satellite,Full Time,006,Administrative Support,F,01,White (Not of Hispanic Origin),1977,03/01/2013,N
CA0200,30596.8,10710,Security & Parking Off 2-MCC,Convention Center Authority,Full Time,004,Protective Service Workers,M,01,White (Not of Hispanic Origin),1976,03/04/2013,N
ST0804,20375.35,00220,Specialized Skills Instr,Parks,Part Time,002,Professionals,F,01,White (Not of Hispanic Origin),1963,03/05/2013,N
TG0704,37863.6,10837,Equipment Operator,Public Works,Full Time,008,Service Maintenance,F,01,White (Not of Hispanic Origin),1962,03/01/2013,N
OR0500,64961.23,07415,Treatment Plant Asst Mgr,Water Services,Full Time,002,Professionals,M,01,White (Not of Hispanic Origin),1978,03/02/2013,Y
ST0501,29756.57,10755,Call Center Operator-DCSO,Sheriff,Full Time,006,Administrative Support,F,01,White (Not of Hispanic Origin),1991,09/23/2015,N
CA0200,36254.4,10673,Housekeeping Supv-Conv Ctr,Convention Center Authority,Full Time,008,Service Maintenance,F,01,White (Not of Hispanic Origin),1960,03/11/2013,N
CA0700,66788.8,06762,Cvn Ctr Accountant,Convention Center Authority,Full Time,002,Professionals,M,02,Black,1982,03/14/2013,Y
CA0700,57116.8,10703,Set up Mgr-MCC,Convention Center Authority,Full Time,008,Service Maintenance,M,02,Black,1965,03/11/2013,Y
CA0600,46342.4,10675,Set Up Staff Supv-Conv Ctr,Convention Center Authority,Full Time,008,Service Maintenance,M,02,Black,1977,03/11/2013,N
ST0903,44888.34,10103,Application Tech 3,Finance,Full Time,003,Technicians,F,01,White (Not of Hispanic Origin),1984,03/18/2013,N
CA0300,41579.2,10690,Security & Parking Supv-MCC,Convention Center Authority,Full Time,004,Protective Service Workers,M,01,White (Not of Hispanic Origin),1946,03/18/2013,N
TG1203,46014.8,06224,Indust Electrician 1,Water Services,Full Time,007,Skilled Craft Workers,M,01,White (Not of Hispanic Origin),1968,03/16/2013,N
ST0401,20465.64,06084,Concessions Clerk 1,Parks,Part Time,006,Administrative Support,M,01,White (Not of Hispanic Origin),1994,03/19/2013,N
CA0300,41724.8,10687,Warehouse Coord-MCC,Convention Center Authority,Full Time,007,Skilled Craft Workers,F,01,White (Not of Hispanic Origin),1962,03/18/2013,Y
OR0300,51472.65,10151,Finance Officer 2,Health,Full Time,002,Professionals,M,01,White (Not of Hispanic Origin),1987,03/20/2013,N
ST0603,34613.18,07751,Police Security Guard 1,Police,Full Time,004,Protective Service Workers,M,02,Black,1968,04/01/2013,N
ST0601,32449.91,10613,Security Officer 1,Sheriff,Full Time,006,Administrative Support,M,01,White (Not of Hispanic Origin),1964,09/26/2016,N
NS,32190.11,06787,Deputy Clerk 1,County Clerk,Full Time,006,Administrative Support,F,02,Black,1961,03/18/2013,N
CA0800,64500.8,07270,Cvn Ctr Event Mgr,Convention Center Authority,Full Time,002,Professionals,M,01,White (Not of Hispanic Origin),1968,03/26/2013,Y
CA0200,30846.4,10710,Security & Parking Off 2-MCC,Convention Center Authority,Full Time,004,Protective Service Workers,M,01,White (Not of Hispanic Origin),1951,03/20/2013,N
ST0902,43485.61,07241,Admin Asst,Police,Full Time,006,Administrative Support,F,01,White (Not of Hispanic Origin),1964,04/01/2013,N
ST0201,11242.8,05070,Library Page,Public Library,Part Time,006,Administrative Support,F,01,White (Not of Hispanic Origin),1953,12/06/2015,N
CA0600,43680,10732,Engineering Tech 2-MCC,Convention Center Authority,Full Time,003,Technicians,M,01,White (Not of Hispanic Origin),1968,07/21/2014,N
ST1004,51131.31,10836,Engineer Technician Senior,Water Services,Full Time,003,Technicians,M,02,Black,1953,03/30/2013,N
ST0702,36566.57,10123,Office Support Spec 1,Water Services,Full Time,006,Administrative Support,M,01,White (Not of Hispanic Origin),1959,03/30/2013,N
OR0700,80550.98,07295,Engineer 2,Water Services,Full Time,002,Professionals,M,01,White (Not of Hispanic Origin),1976,03/30/2013,Y
TG0803,38413.39,10838,Equipment Operator Senior,Water Services,Full Time,008,Service Maintenance,M,01,White (Not of Hispanic Origin),1953,03/30/2013,N
SP0100,10434.06,03445,School Crossing Guard,Police,Part Time,004,Protective Service Workers,M,02,Black,1947,04/01/2013,N
CA0200,30326.4,10710,Security & Parking Off 2-MCC,Convention Center Authority,Full Time,004,Protective Service Workers,M,02,Black,1967,04/01/2013,N
CA0200,32531.2,10683,Shipping & Rec Clerk-MCC,Convention Center Authority,Full Time,006,Administrative Support,M,02,Black,1980,04/01/2013,N
TG0503,32604.77,10848,Maintenance & Repair Worker,Parks,Full Time,008,Service Maintenance,M,01,White (Not of Hispanic Origin),1961,04/01/2013,N
RP0602,6477.12,09101,Part Time Worker 2,Parks,Seasonal,008,Service Maintenance,M,01,White (Not of Hispanic Origin),1945,04/02/2013,N
ST0601,32449.91,04630,Library Assoc 1,Public Library,Full Time,005,Para-Professional,F,01,White (Not of Hispanic Origin),1989,02/14/2016,N
OR0400,56305.05,10851,Police Crisis Counselor,Police,Full Time,002,Professionals,F,04,Asian or Pacific Islander,1963,12/16/2013,Y
TG0803,38413.39,10838,Equipment Operator Senior,Public Works,Full Time,008,Service Maintenance,M,01,White (Not of Hispanic Origin),1971,04/01/2013,N
TG0803,38413.39,10838,Equipment Operator Senior,Public Works,Full Time,008,Service Maintenance,M,02,Black,1974,04/01/2013,N
ST0702,36566.57,02870,Legal Secretary 1,District Attorney,Full Time,006,Administrative Support,F,02,Black,1969,04/08/2013,N
CO0201,38590,06982,Correctional Officer 1,Sheriff,Full Time,004,Protective Service Workers,M,01,White (Not of Hispanic Origin),1989,03/01/2015,N
CA0600,46675.2,10675,Set Up Staff Supv-Conv Ctr,Convention Center Authority,Full Time,008,Service Maintenance,M,02,Black,1987,04/01/2013,N
CA1100,87776,10626,Dir Event Srvs-Convention Cent,Convention Center Authority,Full Time,002,Professionals,M,01,White (Not of Hispanic Origin),1963,04/08/2013,Y
OR0400,63861.65,10476,Information Sys Oper Anal 2,Information Technology Service,Full Time,002,Professionals,M,01,White (Not of Hispanic Origin),1974,04/08/2013,Y
CA0200,28808,10710,Security & Parking Off 2-MCC,Convention Center Authority,Full Time,004,Protective Service Workers,F,02,Black,1992,04/01/2013,N
CA0500,33243.6,10698,Sustainablity Coord-MCC,Convention Center Authority,Part Time,002,Professionals,F,01,White (Not of Hispanic Origin),1987,04/01/2013,Y
ST0603,34613.18,10122,Office Support Rep 3,Health,Full Time,006,Administrative Support,F,02,Black,1987,03/30/2013,N
ST0502,17526.72,06771,Nutrition Site Coord,Social Services,Part Time,005,Para-Professional,F,02,Black,1984,04/08/2013,N
NS,35124.11,10816,Satellite position,Circuit Court Satellite,Full Time,006,Administrative Support,M,01,White (Not of Hispanic Origin),1986,04/16/2013,N
OR0300,52680.5,10151,Finance Officer 2,Water Services,Full Time,002,Professionals,M,01,White (Not of Hispanic Origin),1956,04/13/2013,N
ST0703,18117.96,06880,Recreation Leader,Parks,Part Time,005,Para-Professional,M,01,White (Not of Hispanic Origin),1953,04/16/2013,N
ST0701,35387.03,07711,Sheriff Prisoner Processor 1,Sheriff,Full Time,006,Administrative Support,F,02,Black,1990,04/22/2013,N
CA0400,35713.6,10665,Adm Asst/Events-Conv Center,Convention Center Authority,Full Time,006,Administrative Support,F,01,White (Not of Hispanic Origin),1961,04/15/2013,N
MAC01A,26056.16,10250,Teacher Asst,Metro Action Commission,Full Time,006,Administrative Support,F,01,White (Not of Hispanic Origin),1971,07/01/2013,N
CA0100,25792,10674,Set Up Staff-Convention Ctr,Convention Center Authority,Full Time,008,Service Maintenance,M,02,Black,1983,04/22/2013,N
ST0702,36566.57,10123,Office Support Spec 1,Health,Full Time,006,Administrative Support,F,01,White (Not of Hispanic Origin),1989,04/18/2013,N
OR0100,39747.7,10904,Nutrition Educator,Health,Full Time,002,Professionals,F,02,Black,1986,04/13/2013,N
ST0603,34613.18,10122,Office Support Rep 3,Health,Full Time,006,Administrative Support,F,01,White (Not of Hispanic Origin),1978,04/22/2013,N
OR0700,69565.17,10843,Internal Auditor - Senior,Internal Audit,Full Time,002,Professionals,M,01,White (Not of Hispanic Origin),1981,04/22/2013,N
PF0403,53633.09,07356,Police Officer 2,Police,Full Time,004,Protective Service Workers,M,01,White (Not of Hispanic Origin),1983,05/01/2013,N
PF0403,52115.17,07356,Police Officer 2,Police,Full Time,004,Protective Service Workers,M,01,White (Not of Hispanic Origin),1989,05/01/2013,N
PF0403,53633.09,07356,Police Officer 2,Police,Full Time,004,Protective Service Workers,M,01,White (Not of Hispanic Origin),1986,05/01/2013,N
PF0403,50597.25,07356,Police Officer 2,Police,Full Time,004,Protective Service Workers,M,01,White (Not of Hispanic Origin),1989,05/01/2013,N
PF0403,53633.09,07356,Police Officer 2,Police,Full Time,004,Protective Service Workers,M,01,White (Not of Hispanic Origin),1988,05/01/2013,N
PF0403,53633.09,07356,Police Officer 2,Police,Full Time,004,Protective Service Workers,M,01,White (Not of Hispanic Origin),1990,05/01/2013,N
PF0403,50597.25,07356,Police Officer 2,Police,Full Time,004,Protective Service Workers,F,01,White (Not of Hispanic Origin),1984,05/01/2013,N
PF0403,50597.25,07356,Police Officer 2,Police,Full Time,004,Protective Service Workers,M,01,White (Not of Hispanic Origin),1987,05/01/2013,N
PF0403,53633.09,07356,Police Officer 2,Police,Full Time,004,Protective Service Workers,M,01,White (Not of Hispanic Origin),1989,05/01/2013,N
PF0403,50597.25,07356,Police Officer 2,Police,Full Time,004,Protective Service Workers,M,01,White (Not of Hispanic Origin),1988,05/01/2013,N
PF0403,53633.09,07356,Police Officer 2,Police,Full Time,004,Protective Service Workers,M,02,Black,1984,05/01/2013,N
PF0403,53633.09,07356,Police Officer 2,Police,Full Time,004,Protective Service Workers,M,01,White (Not of Hispanic Origin),1989,05/01/2013,N
PF0403,53633.09,07356,Police Officer 2,Police,Full Time,004,Protective Service Workers,M,01,White (Not of Hispanic Origin),1985,05/01/2013,N
PF0403,53633.09,07356,Police Officer 2,Police,Full Time,004,Protective Service Workers,M,01,White (Not of Hispanic Origin),1987,05/01/2013,N
PF0403,53633.09,07356,Police Officer 2,Police,Full Time,004,Protective Service Workers,M,02,Black,1988,05/01/2013,N
PF0403,53633.09,07356,Police Officer 2,Police,Full Time,004,Protective Service Workers,M,01,White (Not of Hispanic Origin),1990,05/01/2013,N
PF0403,50597.25,07356,Police Officer 2,Police,Full Time,004,Protective Service Workers,M,01,White (Not of Hispanic Origin),1983,05/01/2013,N
PF0403,53633.09,07356,Police Officer 2,Police,Full Time,004,Protective Service Workers,M,01,White (Not of Hispanic Origin),1990,05/01/2013,N
PF0403,53633.09,07356,Police Officer 2,Police,Full Time,004,Protective Service Workers,M,01,White (Not of Hispanic Origin),1988,05/01/2013,N
PF0403,52115.17,07356,Police Officer 2,Police,Full Time,004,Protective Service Workers,M,01,White (Not of Hispanic Origin),1984,05/01/2013,N
PF0403,50597.25,07356,Police Officer 2,Police,Full Time,004,Protective Service Workers,M,01,White (Not of Hispanic Origin),1991,05/01/2013,N
PF0403,53633.09,07356,Police Officer 2,Police,Full Time,004,Protective Service Workers,M,01,White (Not of Hispanic Origin),1990,05/01/2013,N
PF0403,53633.09,07356,Police Officer 2,Police,Full Time,004,Protective Service Workers,M,01,White (Not of Hispanic Origin),1979,05/01/2013,N
RS0403,8829.6,09104,Seasonal Worker 2,Parks,Seasonal,008,Service Maintenance,M,01,White (Not of Hispanic Origin),1993,05/01/2013,N
ST0903,44888.34,02890,Librarian 1,Public Library,Full Time,002,Professionals,F,01,White (Not of Hispanic Origin),1981,04/29/2013,Y
ST0701,35387.03,10163,Service Rep 2,Water Services,Full Time,006,Administrative Support,F,02,Black,1981,05/01/2013,N
CA0600,66622.4,10636,Mgr of Marketing/PR-Conv Ctr,Convention Center Authority,Full Time,002,Professionals,F,01,White (Not of Hispanic Origin),1986,04/29/2013,Y
OR0600,68004.06,10864,Assistant Public Defender 1,Public Defender,Full Time,002,Professionals,M,01,White (Not of Hispanic Origin),1982,04/29/2013,Y
OR0500,61757.67,10152,Finance Officer 3,Public Works,Full Time,002,Professionals,F,02,Black,1979,05/06/2013,N
OR0900,80971.74,06489,Public Hlth Nurse Practitioner,Health,Full Time,002,Professionals,F,01,White (Not of Hispanic Origin),1981,05/06/2013,Y
ST0603,34613.18,10122,Office Support Rep 3,Health,Full Time,006,Administrative Support,M,03,Hispanic,1989,05/08/2013,N
NS,14636.54,09020,Seasonal/Part-time/Temporary,County Clerk,Part Time,006,Administrative Support,F,02,Black,1948,05/06/2013,N
SP0100,10434.06,03445,School Crossing Guard,Police,Part Time,004,Protective Service Workers,F,02,Black,1946,05/07/2013,N
OR0300,48032.92,10465,Water Quality Analyst 2,Water Services,Full Time,002,Professionals,M,01,White (Not of Hispanic Origin),1977,05/11/2013,N
ST0701,35387.03,07768,Circulation Supv,Public Library,Full Time,006,Administrative Support,F,01,White (Not of Hispanic Origin),1986,05/13/2013,N
ST0501,16966.92,06771,Nutrition Site Coord,Social Services,Part Time,005,Para-Professional,F,02,Black,1979,05/13/2013,N
ST0804,42448.91,10102,Application Tech 2,Parks,Full Time,006,Administrative Support,F,02,Black,1962,05/17/2013,N
RS1101,10400,10894,Seasonal Worker 6,Parks,Seasonal,003,Technicians,M,01,White (Not of Hispanic Origin),1997,05/17/2013,N
OR0400,37433.52,10758,Public Health Nurse 1,Health,Part Time,002,Professionals,F,01,White (Not of Hispanic Origin),1983,05/11/2013,N
NS,30688.32,09020,Seasonal/Part-time/Temporary,Finance,Seasonal,008,Service Maintenance,F,02,Black,1993,06/06/2016,N
OR1200,104115.29,10386,Bureau Director,Health,Full Time,001,Officials and Administrators,F,01,White (Not of Hispanic Origin),1976,05/22/2013,Y
ST0701,35387.03,10614,Security Officer 2,Sheriff,Full Time,004,Protective Service Workers,M,02,Black,1990,05/28/2013,N
NS,0,01743,Election Commissioner,Election Commission,Part Time,001,Officials and Administrators,F,01,White (Not of Hispanic Origin),1967,04/15/2013,N
PF0503,57564.83,07344,Paramedic 2,Fire,Full Time,004,Protective Service Workers,M,01,White (Not of Hispanic Origin),1983,05/16/2013,N
PF0503,55888.18,07344,Paramedic 2,Fire,Full Time,004,Protective Service Workers,F,01,White (Not of Hispanic Origin),1980,05/16/2013,N
PF0503,55888.18,07344,Paramedic 2,Fire,Full Time,004,Protective Service Workers,M,01,White (Not of Hispanic Origin),1984,05/16/2013,N
PF0503,55888.18,07344,Paramedic 2,Fire,Full Time,004,Protective Service Workers,M,01,White (Not of Hispanic Origin),1990,05/16/2013,N
PF0503,55888.18,07344,Paramedic 2,Fire,Full Time,003,Technicians,M,01,White (Not of Hispanic Origin),1978,05/16/2013,N
PF0503,55888.18,07344,Paramedic 2,Fire,Full Time,003,Technicians,M,01,White (Not of Hispanic Origin),1984,05/16/2013,N
PF0503,55888.18,07344,Paramedic 2,Fire,Full Time,004,Protective Service Workers,M,01,White (Not of Hispanic Origin),1982,05/16/2013,N
PF0503,55888.18,07344,Paramedic 2,Fire,Full Time,003,Technicians,M,01,White (Not of Hispanic Origin),1984,05/16/2013,N
PF0503,55888.18,07344,Paramedic 2,Fire,Full Time,003,Technicians,M,01,White (Not of Hispanic Origin),1981,05/16/2013,N
PF0503,55888.18,07344,Paramedic 2,Fire,Full Time,004,Protective Service Workers,M,01,White (Not of Hispanic Origin),1980,05/16/2013,N
PF0503,55888.18,07344,Paramedic 2,Fire,Full Time,004,Protective Service Workers,F,01,White (Not of Hispanic Origin),1973,05/16/2013,N
PF0503,55888.18,07344,Paramedic 2,Fire,Full Time,004,Protective Service Workers,M,01,White (Not of Hispanic Origin),1991,05/16/2013,N
PF0503,55888.18,07344,Paramedic 2,Fire,Full Time,004,Protective Service Workers,M,01,White (Not of Hispanic Origin),1982,05/16/2013,N
PF0503,57564.83,07344,Paramedic 2,Fire,Full Time,004,Protective Service Workers,M,01,White (Not of Hispanic Origin),1981,05/16/2013,N
PF0503,57564.83,07344,Paramedic 2,Fire,Full Time,004,Protective Service Workers,M,01,White (Not of Hispanic Origin),1979,05/16/2013,N
PF0503,59241.47,07344,Paramedic 2,Fire,Full Time,004,Protective Service Workers,M,01,White (Not of Hispanic Origin),1975,05/16/2013,N
PF0503,57564.83,07344,Paramedic 2,Fire,Full Time,004,Protective Service Workers,M,01,White (Not of Hispanic Origin),1984,05/16/2013,N
CA0300,43243.2,10690,Security & Parking Supv-MCC,Convention Center Authority,Full Time,005,Para-Professional,M,01,White (Not of Hispanic Origin),1954,05/13/2013,N
CA0800,56347.2,07270,Cvn Ctr Event Mgr,Convention Center Authority,Full Time,002,Professionals,F,01,White (Not of Hispanic Origin),1989,05/13/2013,Y
PF0403,50597.25,07356,Police Officer 2,Police,Full Time,004,Protective Service Workers,M,01,White (Not of Hispanic Origin),1985,06/01/2013,N
ST0703,37746.11,10123,Office Support Spec 1,Public Works,Full Time,006,Administrative Support,F,02,Black,1977,05/28/2013,N
ST0502,30748.42,06485,Outreach Worker,Health,Full Time,005,Para-Professional,F,02,Black,1973,05/24/2013,N
OR0100,39919,10150,Finance Officer 1,Health,Full Time,002,Professionals,F,03,Hispanic,1989,06/01/2013,N
ST0603,34613.18,10122,Office Support Rep 3,Health,Full Time,006,Administrative Support,F,02,Black,1976,06/01/2013,N
MAC01A,25544.82,10250,Teacher Asst,Metro Action Commission,Full Time,006,Administrative Support,F,02,Black,1975,05/29/2013,N
MAC01A,25535.11,10250,Teacher Asst,Metro Action Commission,Full Time,006,Administrative Support,F,01,White (Not of Hispanic Origin),1986,05/29/2013,N
MAC08B,39551.59,10236,Headstart Teacher 2,Metro Action Commission,Full Time,002,Professionals,F,01,White (Not of Hispanic Origin),1968,05/29/2013,N
ST0901,42082.88,06034,Program Coord,Public Library,Full Time,002,Professionals,F,01,White (Not of Hispanic Origin),1982,05/27/2013,N
NS,32048.07,10315,Case Officer 2,State Trial Courts,Full Time,002,Professionals,F,01,White (Not of Hispanic Origin),1973,06/03/2013,N
